,protractor B,,
t,θ,frame,
4.412,3.7,590
4.428,5.6,591
4.445,7.4,592
4.462,9.0,593
4.478,10.6,594
4.495,12.3,595
4.512,13.7,596
4.529,14.9,597
4.545,16.4,598
4.562,17.5,599
4.579,18.8,600
4.595,20.0,601
4.612,20.8,602
4.629,21.4,603
4.646,22.1,604
4.662,22.7,605
4.679,23.1,606
4.696,23.2,607
4.712,23.4,608
4.729,23.2,609
4.746,23.0,610
4.763,22.6,611
4.779,22.1,612
4.796,21.5,613
4.813,20.6,614
4.829,19.7,615
4.846,18.9,616
4.863,17.8,617
4.880,16.6,618
4.896,15.3,619
4.913,13.9,620
4.930,12.3,621
4.946,10.8,622
4.963,9.3,623
4.980,7.5,624
4.996,5.7,625
5.013,3.7,626
5.030,2.0,627
5.047,0.2,628
5.063,-1.8,629
5.080,-3.6,630
5.097,-5.3,631
5.113,-7.0,632
5.130,-8.7,633
5.147,-10.6,634
5.164,-12.2,635
5.180,-13.7,636
5.197,-15.2,637
5.214,-16.6,638
5.230,-17.6,639
5.247,-19.0,640
5.264,-19.7,641
5.281,-20.8,642
5.297,-21.6,643
5.314,-22.3,644
5.331,-22.6,645
5.347,-23.2,646
5.364,-23.3,647
5.381,-23.5,648
5.398,-23.5,649
5.414,-23.4,650
5.431,-22.9,651
5.448,-22.5,652
5.464,-22.0,653
5.481,-21.1,654
5.498,-20.3,655
5.515,-19.2,656
5.531,-18.1,657
5.548,-16.9,658
5.565,-15.6,659
5.581,-13.9,660
5.598,-12.5,661
5.615,-11.0,662
5.631,-9.4,663
5.648,-7.6,664
5.665,-5.9,665
5.682,-4.1,666
5.698,-2.4,667
5.715,-0.6,668
5.732,1.3,669
5.748,2.9,670
5.765,5.2,671
5.782,7.0,672
5.799,8.7,673
5.815,10.2,674
5.832,11.6,675
5.849,13.2,676
5.865,14.7,677
5.882,16.0,678
5.899,17.4,679
5.916,18.5,680
5.932,19.7,681
5.949,20.6,682
5.966,21.3,683
5.982,21.9,684
5.999,22.4,685
6.016,22.6,686
6.033,22.9,687
6.049,23.1,688
6.066,23.0,689
6.083,22.7,690
6.099,22.6,691
6.116,22.2,692
6.133,21.6,693
6.150,20.9,694
6.166,20.1,695
6.183,19.1,696
6.200,18.1,697
6.216,16.9,698
6.233,15.7,699
6.250,14.3,700
6.266,12.8,701
6.283,11.2,702
6.300,9.5,703
6.317,7.5,704
6.333,6.2,705
6.350,4.4,706
6.367,2.5,707
6.383,0.4,708
6.400,-1.1,709
6.417,-2.7,710
6.434,-4.7,711
6.450,-6.3,712
6.467,-8.4,713
6.484,-10.1,714
6.500,-11.6,715
6.517,-13.1,716
6.534,-14.6,717
6.551,-16.0,718
6.567,-17.2,719
6.584,-18.4,720
6.601,-19.6,721
6.617,-20.5,722
6.634,-21.2,723
6.651,-21.9,724
6.668,-22.0,725
6.684,-22.8,726
6.701,-23.0,727
6.718,-23.2,728
6.734,-23.2,729
6.751,-23.2,730
6.768,-22.8,731
6.785,-22.5,732
6.801,-21.9,733
6.818,-21.1,734
6.835,-20.3,735
6.851,-19.4,736
6.868,-18.4,737
6.885,-17.2,738
6.901,-15.9,739
6.918,-14.2,740
6.935,-12.8,741
6.952,-11.5,742
6.968,-9.9,743
6.985,-8.1,744
7.002,-6.4,745
7.018,-4.8,746
7.035,-3.0,747
7.052,-1.2,748
7.069,0.7,749
7.085,2.1,750
7.102,4.2,751
7.119,5.9,752
7.135,7.5,753
7.152,9.2,754
7.169,10.9,755
7.186,12.4,756
7.202,14.2,757
7.219,15.4,758
7.236,16.6,759
7.252,17.9,760
7.269,18.9,761
7.286,19.9,762
7.303,20.5,763
7.319,21.4,764
7.336,22.0,765
7.353,22.1,766
7.369,22.5,767
7.386,22.7,768
7.403,22.7,769
7.420,22.7,770
7.436,22.7,771
7.453,22.1,772
7.470,21.7,773
7.486,20.9,774
7.503,20.0,775
7.520,19.0,776
7.537,18.2,777
7.553,16.9,778
7.570,15.6,779
7.587,14.7,780
7.603,12.8,781
7.620,11.3,782
7.637,9.8,783
7.653,8.2,784
7.670,6.4,785
7.687,4.9,786
7.704,3.2,787
7.720,1.5,788
7.737,-0.5,789
7.754,-2.3,790
7.770,-4.4,791
7.787,-5.9,792
7.804,-7.8,793
7.821,-9.5,794
7.837,-11.1,795
7.854,-12.7,796
7.871,-14.1,797
7.887,-15.6,798
7.904,-17.0,799
7.921,-18.2,800
7.938,-19.2,801
7.954,-19.8,802
7.971,-20.7,803
7.988,-21.1,804
8.004,-21.7,805
8.021,-22.6,806
8.038,-22.8,807
8.055,-23.0,808
8.071,-23.0,809
8.088,-22.9,810
8.105,-22.8,811
8.121,-22.6,812
8.138,-22.0,813
8.155,-21.2,814
8.172,-20.7,815
8.188,-19.6,816
8.205,-18.7,817
8.222,-17.5,818
8.238,-16.2,819
8.255,-14.9,820
8.272,-13.6,821
8.288,-11.8,822
8.305,-10.3,823
8.322,-8.7,824
