x-axis,1
second,Volt
-980.0000E-09,-2.7191959507763E+00
-979.0200E-09,-2.7191959507763E+00
-978.0400E-09,-2.7191959507763E+00
-977.0600E-09,-2.7191959507763E+00
-976.0800E-09,-2.7191959507763E+00
-975.1000E-09,-2.7497487142682E+00
-974.1200E-09,-2.7497487142682E+00
-973.1400E-09,-2.7497487142682E+00
-972.1600E-09,-2.7497487142682E+00
-971.1800E-09,-2.7497487142682E+00
-970.2000E-09,-2.7497487142682E+00
-969.2200E-09,-2.7497487142682E+00
-968.2400E-09,-2.7497487142682E+00
-967.2600E-09,-2.7497487142682E+00
-966.2800E-09,-2.7497487142682E+00
-965.3000E-09,-2.7497487142682E+00
-964.3200E-09,-2.7191959507763E+00
-963.3400E-09,-2.7497487142682E+00
-962.3600E-09,-2.7191959507763E+00
-961.3800E-09,-2.7191959507763E+00
-960.4000E-09,-2.7191959507763E+00
-959.4200E-09,-2.7240843929350E+00
-958.4400E-09,-2.7497487142682E+00
-957.4600E-09,-2.7497487142682E+00
-956.4800E-09,-2.7497487142682E+00
-955.5000E-09,-2.7497487142682E+00
-954.5200E-09,-2.7497487142682E+00
-953.5400E-09,-2.7216401718558E+00
-952.5600E-09,-2.7191959507763E+00
-951.5800E-09,-2.7191959507763E+00
-950.6000E-09,-2.7191959507763E+00
-949.6200E-09,-2.7191959507763E+00
-948.6400E-09,-2.7191959507763E+00
-947.6600E-09,-2.7191959507763E+00
-946.6800E-09,-2.7191959507763E+00
-945.7000E-09,-2.7191959507763E+00
-944.7200E-09,-2.7191959507763E+00
-943.7400E-09,-2.7191959507763E+00
-942.7600E-09,-2.7338612772524E+00
-941.7800E-09,-2.7497487142682E+00
-940.8000E-09,-2.7497487142682E+00
-939.8200E-09,-2.7387497194112E+00
-938.8400E-09,-2.7399718299509E+00
-937.8600E-09,-2.7191959507763E+00
-936.8800E-09,-2.7191959507763E+00
-935.9000E-09,-2.7253065034747E+00
-934.9200E-09,-2.7497487142682E+00
-933.9400E-09,-2.7497487142682E+00
-932.9600E-09,-2.7497487142682E+00
-931.9800E-09,-2.7497487142682E+00
-931.0000E-09,-2.7497487142682E+00
-930.0200E-09,-2.7497487142682E+00
-929.0400E-09,-2.7497487142682E+00
-928.0600E-09,-2.7497487142682E+00
-927.0800E-09,-2.7497487142682E+00
-926.1000E-09,-2.7497487142682E+00
-925.1200E-09,-2.7497487142682E+00
-924.1400E-09,-2.7497487142682E+00
-923.1600E-09,-2.7191959507763E+00
-922.1800E-09,-2.7191959507763E+00
-921.2000E-09,-2.7191959507763E+00
-920.2200E-09,-2.7191959507763E+00
-919.2400E-09,-2.7191959507763E+00
-918.2600E-09,-2.7191959507763E+00
-917.2800E-09,-2.7191959507763E+00
-916.3000E-09,-2.7497487142682E+00
-915.3200E-09,-2.7497487142682E+00
-914.3400E-09,-2.7497487142682E+00
-913.3600E-09,-2.7497487142682E+00
-912.3800E-09,-2.7497487142682E+00
-911.4000E-09,-2.7497487142682E+00
-910.4200E-09,-2.7497487142682E+00
-909.4400E-09,-2.7497487142682E+00
-908.4600E-09,-2.7497487142682E+00
-907.4800E-09,-2.7497487142682E+00
-906.5000E-09,-2.7497487142682E+00
-905.5200E-09,-2.7497487142682E+00
-904.5400E-09,-2.7497487142682E+00
-903.5600E-09,-2.7497487142682E+00
-902.5800E-09,-2.7497487142682E+00
-901.6000E-09,-2.7497487142682E+00
-900.6200E-09,-2.7497487142682E+00
-899.6400E-09,-2.7497487142682E+00
-898.6600E-09,-2.7497487142682E+00
-897.6800E-09,-2.7497487142682E+00
-896.7000E-09,-2.7497487142682E+00
-895.7200E-09,-2.7191959507763E+00
-894.7400E-09,-2.7191959507763E+00
-893.7600E-09,-2.7191959507763E+00
-892.7800E-09,-2.7191959507763E+00
-891.8000E-09,-2.7191959507763E+00
-890.8200E-09,-2.7191959507763E+00
-889.8400E-09,-2.7191959507763E+00
-888.8600E-09,-2.7191959507763E+00
-887.8800E-09,-2.7191959507763E+00
-886.9000E-09,-2.7497487142682E+00
-885.9200E-09,-2.7497487142682E+00
-884.9400E-09,-2.7497487142682E+00
-883.9600E-09,-2.7497487142682E+00
-882.9800E-09,-2.7497487142682E+00
-882.0000E-09,-2.7191959507763E+00
-881.0200E-09,-2.7191959507763E+00
-880.0400E-09,-2.7191959507763E+00
-879.0600E-09,-2.7191959507763E+00
-878.0800E-09,-2.7191959507763E+00
-877.1000E-09,-2.7191959507763E+00
-876.1200E-09,-2.7191959507763E+00
-875.1400E-09,-2.7191959507763E+00
-874.1600E-09,-2.7191959507763E+00
-873.1800E-09,-2.7497487142682E+00
-872.2000E-09,-2.7497487142682E+00
-871.2200E-09,-2.7497487142682E+00
-870.2400E-09,-2.7497487142682E+00
-869.2600E-09,-2.7497487142682E+00
-868.2800E-09,-2.7497487142682E+00
-867.3000E-09,-2.7497487142682E+00
-866.3200E-09,-2.7191959507763E+00
-865.3400E-09,-2.7191959507763E+00
-864.3600E-09,-2.7191959507763E+00
-863.3800E-09,-2.7191959507763E+00
-862.4000E-09,-2.7497487142682E+00
-861.4200E-09,-2.7497487142682E+00
-860.4400E-09,-2.7497487142682E+00
-859.4600E-09,-2.7497487142682E+00
-858.4800E-09,-2.7497487142682E+00
-857.5000E-09,-2.7497487142682E+00
-856.5200E-09,-2.7204180613158E+00
-855.5400E-09,-2.7191959507763E+00
-854.5600E-09,-2.7191959507763E+00
-853.5800E-09,-2.7191959507763E+00
-852.6000E-09,-2.7191959507763E+00
-851.6200E-09,-2.7191959507763E+00
-850.6400E-09,-2.7497487142682E+00
-849.6600E-09,-2.7497487142682E+00
-848.6800E-09,-2.7497487142682E+00
-847.7000E-09,-2.7497487142682E+00
-846.7200E-09,-2.7497487142682E+00
-845.7400E-09,-2.7497487142682E+00
-844.7600E-09,-2.7350833877918E+00
-843.7800E-09,-2.7497487142682E+00
-842.8000E-09,-2.7497487142682E+00
-841.8200E-09,-2.7497487142682E+00
-840.8400E-09,-2.7497487142682E+00
-839.8600E-09,-2.7497487142682E+00
-838.8800E-09,-2.7497487142682E+00
-837.9000E-09,-2.7191959507763E+00
-836.9200E-09,-2.7191959507763E+00
-835.9400E-09,-2.7191959507763E+00
-834.9600E-09,-2.7191959507763E+00
-833.9800E-09,-2.7191959507763E+00
-833.0000E-09,-2.7191959507763E+00
-832.0200E-09,-2.7191959507763E+00
-831.0400E-09,-2.7191959507763E+00
-830.0600E-09,-2.7191959507763E+00
